frame.time_epoch,ip.src,ip.dst,ip.proto,_ws.col.protocol,frame.len
"1744447561.145062000","23.11.215.147","192.168.1.13","6","TLSv1.3","115"
"1744447561.145062000","23.11.215.147","192.168.1.13","6","TLSv1.3","85"
"1744447561.145155000","192.168.1.13","23.11.215.147","6","TCP","54"
"1744447561.145373000","192.168.1.13","23.11.215.147","6","TLSv1.3","85"
"1744447561.148545000","40.104.66.130","192.168.1.13","6","TCP","54"
"1744447561.148545000","40.104.66.130","192.168.1.13","6","TLSv1.3","513"
"1744447561.148545000","40.104.66.130","192.168.1.13","6","TLSv1.3","116"
"1744447561.148688000","192.168.1.13","40.104.66.130","6","TCP","54"
"1744447561.150194000","192.168.1.13","40.104.66.130","6","TLSv1.3","85"
"1744447561.166647000","40.104.66.130","192.168.1.13","6","TLSv1.3","85"
"1744447561.166741000","192.168.1.13","40.104.66.130","6","TCP","54"
"1744447561.189595000","23.11.215.147","192.168.1.13","6","TCP","54"
"1744447561.209763000","40.104.66.130","192.168.1.13","6","TCP","54"
"1744447561.220459000",,,,"ARP","60"
"1744447561.220496000",,,,"ARP","42"
"1744447561.220566000",,,,"ARP","60"
"1744447561.220943000",,,,"ARP","60"
"1744447561.221434000",,,,"ARP","60"
"1744447561.222207000",,,,"ARP","60"
"1744447561.222626000",,,,"ARP","60"
"1744447561.223100000",,,,"ARP","60"
"1744447561.223100000",,,,"ARP","60"
"1744447561.246861000","23.11.215.147","192.168.1.13","6","TLSv1.3","579"
"1744447561.248741000","23.11.215.147","192.168.1.13","6","TLSv1.3","1506"
"1744447561.248741000","23.11.215.147","192.168.1.13","6","TLSv1.3","174"
"1744447561.248825000","192.168.1.13","23.11.215.147","6","TCP","54"
"1744447561.290945000","192.168.1.13","216.239.34.180","17","UDP","71"
"1744447561.295449000","23.11.215.147","192.168.1.13","6","TLSv1.3","1292"
"1744447561.297747000","192.168.1.13","23.11.215.147","17","QUIC","1292"
"1744447561.297831000","192.168.1.13","23.11.215.147","17","QUIC","1292"
"1744447561.298397000","192.168.1.13","23.11.215.147","6","TLSv1.3","1438"
"1744447561.298397000","192.168.1.13","23.11.215.147","6","TCP","1438"
"1744447561.298397000","192.168.1.13","23.11.215.147","6","TCP","1438"
"1744447561.298397000","192.168.1.13","23.11.215.147","6","TLSv1.3","1412"
"1744447561.302273000","23.11.215.147","192.168.1.13","6","TLSv1.3","1506"
"1744447561.302273000","23.11.215.147","192.168.1.13","6","TLSv1.3","758"
"1744447561.302368000","192.168.1.13","23.11.215.147","6","TCP","54"
"1744447561.303373000","23.11.215.147","192.168.1.13","17","QUIC","1292"
"1744447561.303444000","23.11.215.147","192.168.1.13","17","QUIC","1292"
"1744447561.303472000","23.11.215.147","192.168.1.13","17","QUIC","1292"
"1744447561.303672000","23.11.215.147","192.168.1.13","17","QUIC","1292"
"1744447561.303672000","23.11.215.147","192.168.1.13","17","QUIC","562"
"1744447561.303875000","192.168.1.13","23.11.215.147","17","QUIC","81"
"1744447561.306842000","192.168.1.13","52.42.109.249","6","TCP","54"
"1744447561.307217000","192.168.1.13","23.11.215.147","17","QUIC","82"
"1744447561.310099000","192.168.1.13","23.11.215.147","17","QUIC","131"
"1744447561.310531000","192.168.1.13","23.11.215.147","17","QUIC","113"
"1744447561.310871000","23.11.215.147","192.168.1.13","17","QUIC","562"
"1744447561.310871000","23.11.215.147","192.168.1.13","6","TCP","54"
"1744447561.311235000","192.168.1.13","23.11.215.147","17","QUIC","209"
"1744447561.311762000","216.239.34.180","192.168.1.13","17","UDP","68"
"1744447561.317517000","23.11.215.147","192.168.1.13","17","QUIC","79"
"1744447561.317794000","192.168.1.13","23.11.215.147","17","QUIC","211"
"1744447561.338471000","192.168.1.13","23.11.215.147","17","QUIC","202"
"1744447561.348346000","23.11.215.147","192.168.1.13","17","QUIC","83"
"1744447561.348346000","23.11.215.147","192.168.1.13","17","QUIC","329"
"1744447561.348346000","23.11.215.147","192.168.1.13","17","QUIC","330"
"1744447561.348346000","23.11.215.147","192.168.1.13","17","QUIC","106"
"1744447561.348346000","23.11.215.147","192.168.1.13","17","QUIC","63"
"1744447561.348346000","23.11.215.147","192.168.1.13","17","QUIC","112"
"1744447561.348346000","23.11.215.147","192.168.1.13","17","QUIC","69"
"1744447561.348707000","23.11.215.147","192.168.1.13","6","TLSv1.3","1293"
"1744447561.348957000","192.168.1.13","23.11.215.147","17","QUIC","73"
"1744447561.349107000","192.168.1.13","23.11.215.147","17","QUIC","73"
"1744447561.349156000","23.11.215.147","192.168.1.13","6","TLSv1.3","1030"
"1744447561.349202000","192.168.1.13","23.11.215.147","6","TCP","54"
"1744447561.349753000","23.11.215.147","192.168.1.13","17","QUIC","71"
"1744447561.356003000","23.11.215.147","192.168.1.13","6","TCP","1030"
"1744447561.356055000","192.168.1.13","23.11.215.147","6","TCP","66"
"1744447561.376698000","192.168.1.13","40.104.66.130","6","TCP","54"
"1744447561.376763000","192.168.1.13","23.11.215.147","17","QUIC","74"
"1744447561.396472000","192.168.1.13","23.11.215.147","17","QUIC","1288"
"1744447561.396587000","192.168.1.13","23.11.215.147","17","QUIC","797"
"1744447561.400047000","40.104.66.130","192.168.1.13","6","TLSv1.3","1062"
"1744447561.400144000","192.168.1.13","40.104.66.130","6","TCP","54"
"1744447561.403846000","23.11.215.147","192.168.1.13","6","TLSv1.3","1345"
"1744447561.403846000","23.11.215.147","192.168.1.13","6","TLSv1.3","1506"
"1744447561.403964000","192.168.1.13","23.11.215.147","6","TCP","54"
"1744447561.404030000","23.11.215.147","192.168.1.13","6","TCP","1506"
"1744447561.404077000","23.11.215.147","192.168.1.13","6","TLSv1.3","594"
"1744447561.404102000","192.168.1.13","23.11.215.147","6","TCP","54"
"1744447561.406344000","23.11.215.147","192.168.1.13","17","QUIC","69"
"1744447561.411823000","23.11.215.147","192.168.1.13","17","QUIC","429"
"1744447561.411823000","23.11.215.147","192.168.1.13","17","QUIC","1292"
"1744447561.411956000","23.11.215.147","192.168.1.13","17","QUIC","1292"
"1744447561.411956000","23.11.215.147","192.168.1.13","17","QUIC","510"
"1744447561.411956000","23.11.215.147","192.168.1.13","17","QUIC","64"
"1744447561.412098000","23.11.215.147","192.168.1.13","17","QUIC","1494"
"1744447561.412195000","192.168.1.13","23.11.215.147","17","QUIC","77"
"1744447561.412318000","192.168.1.13","23.11.215.147","17","QUIC","73"
"1744447561.412387000","192.168.1.13","23.11.215.147","17","QUIC","73"
"1744447561.438890000","40.79.189.59","192.168.1.13","6","TLSv1.2","153"
"1744447561.440050000","23.11.215.147","192.168.1.13","17","QUIC","66"
"1744447561.440294000","192.168.1.13","40.79.189.59","6","TLSv1.2","89"
"1744447561.440326000","192.168.1.13","23.11.215.147","17","QUIC","73"
"1744447561.464614000","192.168.1.13","40.79.189.59","6","TLSv1.2","134"
"1744447561.464704000","192.168.1.13","40.79.189.59","6","TLSv1.2","898"
"1744447561.471376000","23.11.215.147","192.168.1.13","6","TLSv1.3","1292"
"1744447561.471376000","23.11.215.147","192.168.1.13","6","TLSv1.3","1506"
"1744447561.471531000","192.168.1.13","23.11.215.147","6","TCP","54"
"1744447561.471628000","23.11.215.147","192.168.1.13","6","TLSv1.3","758"
"1744447561.478958000","23.11.215.147","192.168.1.13","6","TCP","758"
"1744447561.479016000","192.168.1.13","23.11.215.147","6","TCP","66"
"1744447561.517951000","192.168.1.13","216.239.34.180","17","UDP","71"
"1744447561.542368000","216.239.34.180","192.168.1.13","17","UDP","68"
"1744447561.571146000","192.168.1.13","103.57.86.12","6","TCP","66"
"1744447561.571383000","192.168.1.13","103.57.86.12","6","TCP","66"
"1744447561.579246000","103.57.86.12","192.168.1.13","6","TCP","66"
"1744447561.579364000","192.168.1.13","103.57.86.12","6","TCP","54"
"1744447561.579491000","192.168.1.13","103.57.86.12","6","TCP","56"
"1744447561.579592000","103.57.86.12","192.168.1.13","6","TCP","66"
"1744447561.579608000","192.168.1.13","103.57.86.12","6","DNS","91"
"1744447561.579669000","192.168.1.13","103.57.86.12","6","TCP","54"
"1744447561.579757000","192.168.1.13","103.57.86.12","6","TCP","56"
"1744447561.579800000","192.168.1.13","103.57.86.12","6","DNS","91"
"1744447561.593593000","103.57.86.12","192.168.1.13","6","TCP","54"
"1744447561.593593000","103.57.86.12","192.168.1.13","6","TCP","54"
"1744447561.593593000","103.57.86.12","192.168.1.13","6","TCP","54"
"1744447561.593593000","103.57.86.12","192.168.1.13","6","DNS","157"
"1744447561.593593000","103.57.86.12","192.168.1.13","6","TCP","54"
"1744447561.593593000","103.57.86.12","192.168.1.13","6","DNS","166"
"1744447561.593865000","192.168.1.13","103.57.86.12","6","TCP","54"
"1744447561.594530000","192.168.1.13","103.57.86.12","6","TCP","54"
"1744447561.595231000","192.168.1.13","64.233.170.84","17","QUIC","1292"
"1744447561.595337000","192.168.1.13","64.233.170.84","17","QUIC","1292"
"1744447561.597474000","192.168.1.13","64.233.170.84","17","QUIC","124"
"1744447561.605058000","103.57.86.12","192.168.1.13","6","TCP","54"
"1744447561.605058000","40.79.189.59","192.168.1.13","6","TCP","54"
"1744447561.605132000","192.168.1.13","103.57.86.12","6","TCP","54"
"1744447561.615213000","103.57.86.12","192.168.1.13","6","TCP","54"
"1744447561.615275000","192.168.1.13","103.57.86.12","6","TCP","54"
"1744447561.659411000","192.168.1.13","34.144.254.29","6","SSL","55"
"1744447561.677434000","34.144.254.29","192.168.1.13","6","TCP","66"
"1744447561.692673000","64.233.170.84","192.168.1.13","17","QUIC","82"
"1744447561.695373000","64.233.170.84","192.168.1.13","17","QUIC","1292"
"1744447561.695373000","64.233.170.84","192.168.1.13","17","QUIC","1292"
"1744447561.695373000","64.233.170.84","192.168.1.13","17","QUIC","343"
"1744447561.695454000","64.233.170.84","192.168.1.13","17","QUIC","991"
"1744447561.695454000","64.233.170.84","192.168.1.13","17","QUIC","68"
"1744447561.695999000","192.168.1.13","64.233.170.84","17","QUIC","120"
"1744447561.696088000","192.168.1.13","64.233.170.84","17","QUIC","73"
"1744447561.696410000","192.168.1.13","64.233.170.84","17","QUIC","1288"
"1744447561.696449000","192.168.1.13","64.233.170.84","17","QUIC","1292"
"1744447561.696473000","192.168.1.13","64.233.170.84","17","QUIC","1292"
"1744447561.696528000","192.168.1.13","64.233.170.84","17","QUIC","1165"
"1744447561.696548000","192.168.1.13","64.233.170.84","17","QUIC","150"
"1744447561.696700000","192.168.1.13","64.233.170.84","17","QUIC","173"
"1744447561.712393000","64.233.170.84","192.168.1.13","17","QUIC","66"
"1744447561.727424000","40.79.189.59","192.168.1.13","6","TCP","54"
"1744447561.751525000","192.168.1.13","216.239.34.180","17","UDP","71"
"1744447561.778736000","64.233.170.84","192.168.1.13","17","QUIC","162"
"1744447561.779535000","64.233.170.84","192.168.1.13","17","QUIC","67"
"1744447561.781716000","64.233.170.84","192.168.1.13","17","QUIC","67"
"1744447561.781716000","64.233.170.84","192.168.1.13","17","QUIC","67"
"1744447561.781716000","64.233.170.84","192.168.1.13","17","QUIC","71"
"1744447561.782365000","216.239.34.180","192.168.1.13","17","UDP","68"
"1744447561.782517000","192.168.1.13","64.233.170.84","17","QUIC","73"
"1744447561.853327000","192.168.1.13","64.233.170.84","17","QUIC","173"
"1744447561.876775000","64.233.170.84","192.168.1.13","17","QUIC","1288"
"1744447561.876775000","64.233.170.84","192.168.1.13","17","QUIC","77"
"1744447561.876775000","64.233.170.84","192.168.1.13","17","QUIC","76"
"1744447561.876775000","64.233.170.84","192.168.1.13","17","QUIC","156"
"1744447561.876775000","64.233.170.84","192.168.1.13","17","QUIC","975"
"1744447561.876775000","64.233.170.84","192.168.1.13","17","QUIC","126"
"1744447561.877496000","192.168.1.13","64.233.170.84","17","QUIC","77"
"1744447561.877722000","192.168.1.13","64.233.170.84","17","QUIC","73"
"1744447561.877931000","192.168.1.13","64.233.170.84","17","QUIC","77"
"1744447561.917955000","40.79.189.59","192.168.1.13","6","TLSv1.2","153"
"1744447561.943750000","64.233.170.84","192.168.1.13","17","QUIC","67"
"1744447561.966898000","192.168.1.13","40.79.189.59","6","TCP","54"
"1744447561.971728000","64.233.170.84","192.168.1.13","17","QUIC","67"
"1744447561.971728000","64.233.170.84","192.168.1.13","17","QUIC","67"
"1744447561.982858000","192.168.1.13","40.104.66.130","6","TCP","54"
"1744447561.983307000","192.168.1.13","216.239.34.180","17","UDP","71"
"1744447562.042247000","192.168.1.13","216.239.34.180","17","UDP","71"
"1744447562.044209000","216.239.34.180","192.168.1.13","17","UDP","68"
"1744447562.109773000","192.168.1.13","34.144.254.29","6","SSL","55"
"1744447562.120538000","192.168.1.13","216.239.34.180","17","UDP","71"
"1744447562.174413000","192.168.1.13","23.11.215.147","17","QUIC","1292"
"1744447562.174511000","192.168.1.13","23.11.215.147","17","QUIC","1292"
"1744447562.174552000","192.168.1.13","23.11.215.147","17","QUIC","1292"
"1744447562.174589000","192.168.1.13","23.11.215.147","17","QUIC","180"
"1744447562.174668000","192.168.1.13","23.11.215.147","17","QUIC","162"
"1744447562.180426000","216.239.34.180","192.168.1.13","17","UDP","69"
"1744447562.183404000","150.171.28.11","192.168.1.13","6","TCP","54"
"1744447562.195092000","23.11.215.147","192.168.1.13","17","QUIC","65"
"1744447562.195092000","23.11.215.147","192.168.1.13","17","QUIC","65"
"1744447562.195092000","23.11.215.147","192.168.1.13","17","QUIC","69"
"1744447562.195092000","216.239.34.180","192.168.1.13","17","UDP","71"
"1744447562.196342000","34.144.254.29","192.168.1.13","6","TCP","66"
